dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-05-01,GOOGL,162.59,165.42,167.91,162.41,165.96,-4.075757575757575,33562860,5525568091.1526,164.44,0.27,5873999360,12358000000.0,956169615820.8,2022082000000.0
2024-04-30,GOOGL,165.96,168.86,169.36,165.02,171.75,0.660098522167488,45610024,7624048920.8754,166.97,0.37,5873999360,12358000000.0,975964993664.0,2063110000000.0
2024-04-27,GOOGL,171.75,174.17,174.51,169.46,155.82,-4.032640949554896,64665301,11116696606.4543,171.71,0.52,5873999360,12383000000.0,1010034189952.0,2139060000000.0
2024-04-26,GOOGL,155.82,151.16,156.31,150.7,158.95,-1.1927592954990216,57109731,8841237980.8307,154.63,0.46,5873999360,12383000000.0,916343900160.0,1942734000000.0
2024-04-25,GOOGL,158.95,157.31,159.38,156.98,158.08,-1.2791878172588833,22779114,3608733299.3106,158.24,0.18,5873999360,12432990000.0,934729576896.79,1989633000000.0
2024-04-24,GOOGL,158.08,156.78,158.79,156.1,156.1,1.309090909090909,21151567,3344794586.9182,157.95,0.17,5873999360,12432990000.0,929619138713.6,1977059000000.0
2024-04-23,GOOGL,156.1,154.13,157.46,153.88,153.91,0.11811023622047245,26446208,4126182330.7136,155.84,0.21,5873999360,12432990000.0,917988619980.8,1952498000000.0
2024-04-20,GOOGL,153.91,156.02,156.18,152.13,155.83,-1.8661971830985915,32615641,5029328906.7923,154.02,0.26,5873999360,12432990000.0,905124561382.4,1925042000000.0
2024-04-19,GOOGL,155.83,155.16,156.76,154.44,155.29,-1.2845528455284554,19883043,3102518415.6816,155.86,0.16,5873999360,12432990000.0,916402640153.6,1947893000000.0
2024-04-18,GOOGL,155.29,155.44,156.9,154.4,154.22,0.9714285714285713,21763129,3390360563.6447,155.61,0.18,5878999040,12432990000.0,914008039538.79,1940952000000.0
2024-04-17,GOOGL,154.22,154.01,155.47,153.25,154.68,-1.4347826086956523,20779497,3211132763.3439,154.36,0.17,5878999040,12432990000.0,907717451776.0,1928727000000.0
2024-04-16,GOOGL,154.68,158.68,159.06,154.41,157.55,5.066666666666667,27136473,4251414238.3167,156.49,0.22,5878999040,12432990000.0,910421850124.39,1933709000000.0
2024-04-13,GOOGL,157.55,157.78,160.04,156.96,159.23,-0.41758241758241754,25353747,4011183352.9989,158.03,0.2,5878999040,12432990000.0,927294518579.2,1969335000000.0
2024-04-12,GOOGL,159.23,156.73,159.5,156.28,155.96,-2.981132075471698,27166430,4303227983.0963,158.22,0.22,5878999040,12432990000.0,937171295756.39,1989769000000.0
2024-04-11,GOOGL,155.96,156.03,156.43,154.5,156.42,-1.138095238095238,22838629,3556349317.2019,155.54,0.18,5878999040,12432990000.0,917946910105.6,1949907000000.0
2024-04-10,GOOGL,156.42,155.91,158.38,155.01,154.67,-4.896551724137931,31113012,4875925456.3992,156.54,0.25,5878999040,12432990000.0,920651308453.99,1955739000000.0
2024-04-09,GOOGL,154.67,152.6,155.09,152.44,152.33,0.36283185840707977,20701973,3201013592.3628,154.45,0.17,5878999040,12432990000.0,910363060133.99,1932564000000.0
2024-04-06,GOOGL,152.33,149.86,153.24,149.43,150.36,-0.14935064935064934,23459247,3574537075.7334,152.2,0.19,5878999040,12432990000.0,896547353600.0,1904196000000.0
2024-04-05,GOOGL,150.36,153.32,154.59,150.28,154.74,-3.1603053435114505,34724739,5298470827.8411,152.41,0.28,5878999040,12432990000.0,884965725491.2,1879534000000.0
2024-04-04,GOOGL,154.74,153.42,154.9,152.55,154.38,-1.0812720848056536,24704993,3812281820.8146,154.14,0.2,5878999040,12432990000.0,910774531276.8,1934342000000.0
2024-04-03,GOOGL,154.38,153.32,154.52,151.98,155.31,-3.6086956521739126,24585985,3779222391.2825,153.54,0.2,5878999040,12432990000.0,908658091622.4,1929072000000.0
2024-04-02,GOOGL,155.31,150.52,155.56,150.44,150.76,-6.033333333333333,31730848,4914194824.0861,154.69,0.26,5878999040,12432990000.0,914125619519.59,1938933000000.0
2024-03-29,GOOGL,150.76,150.68,151.26,150.0,150.7,-0.9867549668874173,24485391,3693900610.6613,150.69,0.2,5892999680,12432990000.0,889430441702.4,1884054000000.0
2024-03-28,GOOGL,150.7,151.01,151.46,148.73,150.5,2.25,22879180,3435077797.282,149.97,0.18,5892999680,12432990000.0,889076861721.6,1881833000000.0
2024-03-27,GOOGL,150.5,150.05,152.08,149.81,149.9,2.076923076923077,22149137,3346969381.5522,150.94,0.18,5892999680,12432990000.0,887898261785.6,1879120000000.0
2024-03-26,GOOGL,149.9,149.77,150.2,147.65,150.6,-2.15,19229286,2874126384.2046,149.29,0.15,5892999680,12432990000.0,884362520907.6,1871944000000.0
2024-03-23,GOOGL,150.6,148.95,151.41,148.81,147.43,-5.673913043478261,29211770,4402929719.4827,150.55,0.23,5892999680,12432990000.0,888487620683.6,1880193000000.0
2024-03-22,GOOGL,147.43,149.3,150.2,146.73,148.57,-1.3581395348837209,24755598,3663122969.457,147.8,0.2,5892999680,12432990000.0,869806811698.0,1841574000000.0
2024-03-21,GOOGL,148.57,147.83,148.69,146.57,146.86,-2.5064935064935066,21311500,3154992820.7,147.87,0.17,5892999680,12432990000.0,876524831333.2,1854613000000.0
