dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-03-20,TSLA,235.86,231.61,241.41,229.2,225.31,26.52941176470588,111993750,26257674966.1875,234.46,3.48,3216517037,3216517000.0,660023534245.43,758647320000.0
2025-03-19,TSLA,225.31,228.16,230.1,222.28,238.01,-2.141025641025641,111477630,25184669441.184,225.92,3.47,3216517037,3216517000.0,630500704637.63,724712820000.0
2025-03-18,TSLA,238.01,245.06,245.4,232.8,249.98,-0.10299625468164786,111900570,26646009909.654,238.12,3.48,3216517037,3216517000.0,666040001379.44,765562690000.0
2025-03-15,TSLA,249.98,247.31,251.58,240.73,240.68,-1.8058455114822547,100242250,24780605944.2,247.21,3.12,3216517037,3216517000.0,699536488151.06,804064440000.0
2025-03-14,TSLA,240.68,248.13,248.29,232.6,248.09,-1.7746113989637307,114813500,27394915576.735,238.6,3.57,3216517037,3216517000.0,673511648804.69,774151190000.0
2025-03-13,TSLA,248.09,247.22,251.84,241.1,230.58,-3.5384615384615383,140269000,34708806597.4,247.44,4.36,3216517037,3216517000.0,694247569187.12,797985300000.0
2025-03-12,TSLA,230.58,225.31,237.06,217.02,222.15,-0.5006587615283267,174896440,40106029094.6844,229.31,5.44,3216517037,3216517000.0,645248141584.27,741664320000.0
2025-03-11,TSLA,222.15,252.54,253.37,220.0,262.67,-5.071240105540897,189076940,43943033177.6774,232.41,5.88,3216517037,3216517000.0,621657855999.51,714548820000.0
2025-03-08,TSLA,262.67,259.32,266.25,250.73,263.45,-0.9805573558003888,101877440,26471644517.5616,259.84,3.17,3216517037,3216517000.0,735047605308.76,844882200000.0
2025-03-07,TSLA,263.45,272.06,272.65,260.02,279.1,17.700000000000003,97445500,25855936586.155,265.34,,3216517037,,737230417721.16,
2025-03-06,TSLA,279.1,272.92,279.55,267.71,272.04,-1.463458110516934,93413000,25570441183.68,273.74,2.9,3216517037,3216517000.0,781025297210.21,897729820000.0
2025-03-05,TSLA,272.04,270.93,284.35,261.84,284.65,-2.703846153846154,125226690,33992962822.3998,271.45,3.89,3216517037,3216517000.0,761268638363.36,875020940000.0
2025-03-04,TSLA,284.65,300.34,303.94,277.3,292.98,-0.35891647855530473,114546690,33463994183.7327,292.14,3.56,3216517037,3216517000.0,796555718033.1,915581130000.0
