dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-03-27,TMUS,262.51,260.53,264.95,260.45,258.75,-0.34090909090909094,4683934,1232980471.9781,263.24,0.41,1141744952,1141745000.0,122884986294.46,299719400000.0
2025-03-26,TMUS,258.75,257.12,261.11,256.42,258.96,-1.0551724137931036,2956315,765658179.9599,258.99,0.26,1141744952,1141745000.0,121124867595.3,295426440000.0
2025-03-25,TMUS,258.96,258.81,260.83,257.6,255.84,-16.25,2864644,741875677.3911,258.98,0.25,1141744952,1141745000.0,121223157792.2,295666190000.0
2025-03-22,TMUS,255.84,254.44,258.44,254.33,257.03,-1.3770491803278688,9207192,2355778845.9768,255.86,0.81,1141744952,1141745000.0,119762651693.07,292103940000.0
2025-03-21,TMUS,257.03,258.33,259.0,256.41,259.25,0.8695652173913042,3729149,959878067.4148,257.4,0.33,1141744952,1141745000.0,120319723098.61,293462700000.0
2025-03-20,TMUS,259.25,262.29,262.49,258.76,260.73,-0.33720930232558144,2927191,760272117.5401,259.73,0.26,1141744952,1141745000.0,121358925310.46,295997320000.0
2025-03-19,TMUS,260.73,261.4,261.98,257.82,260.17,-1.3859649122807018,3088929,804333450.4039,260.39,0.27,1141744952,1141745000.0,122051731466.18,297687070000.0
2025-03-18,TMUS,260.17,254.29,261.76,252.93,255.98,6.454545454545454,4329746,1121466605.6399,259.01,0.38,1141744952,1141745000.0,121789558738.27,297047690000.0
2025-03-15,TMUS,255.98,253.49,257.46,252.49,259.1,-1.7317073170731707,3511054,898309520.9077,255.85,0.31,1141744952,1141745000.0,119828187853.31,292263820000.0
2025-03-14,TMUS,259.1,256.73,263.28,256.26,255.61,-2.1416666666666666,4196567,1093002883.4169,260.45,0.37,1141744952,1141745000.0,121288754807.46,295826190000.0
2025-03-13,TMUS,255.61,254.51,256.96,248.26,256.67,-1.2992700729927007,3977299,1009247217.8911,253.75,0.35,1141744952,1141745000.0,119654989825.25,291841380000.0
2025-03-12,TMUS,256.67,258.8,259.92,252.52,266.63,8.121951219512196,5171129,1329958582.3181,257.19,0.45,1141744952,1141745000.0,120151154732.15,293051500000.0
2025-03-11,TMUS,266.63,263.99,271.59,263.35,265.24,-1.1390374331550803,5173473,1385990644.3651,267.9,0.45,1141744952,1141745000.0,124813565693.52,304423320000.0
2025-03-08,TMUS,265.24,262.43,266.61,261.34,262.95,0.6730769230769229,3270445,863894914.6845,264.15,0.29,1141744952,1141745000.0,124162936738.08,302836380000.0
2025-03-07,TMUS,262.95,261.48,263.97,259.33,262.74,-0.9080459770114943,3150214,825778322.6846,262.13,,1141744952,,123090933678.03,
2025-03-06,TMUS,262.74,261.01,263.54,257.48,264.65,-10.0,4942090,1292718543.0925,261.57,0.43,1141744952,1141745000.0,122992648162.28,299982000000.0
2025-03-05,TMUS,264.65,273.12,274.95,264.45,272.83,3.166666666666667,4690473,1256699809.7122,267.93,0.41,1141744952,1141745000.0,123886706503.8,302162630000.0
2025-03-04,TMUS,272.83,269.29,276.49,269.29,269.69,-1.3866666666666667,4020486,1100194816.9489,273.65,0.35,1141744952,1141745000.0,127715970303.44,311502320000.0
2025-03-01,TMUS,269.69,266.27,269.99,263.89,263.29,1.0948275862068968,4693707,1256900480.1553,267.78,0.41,1141744952,1141745000.0,126246026997.23,307917130000.0
2025-02-28,TMUS,263.29,262.35,265.4,261.27,262.7,-0.9094650205761317,3549436,937064982.2948,263.12,0.31,1141744952,1141745000.0,123662020459.55,301614630000.0
2025-02-27,TMUS,263.58,266.17,267.5,261.96,270.54,-12.681818181818182,4471899,1180152302.0099,263.9,0.39,1141744952,1141745000.0,123385902572.98,300941190000.0
