dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-01-04,ADBE,430.57,429.45,433.3,425.32,441.0,-17.928571428571427,5575141,2397412766.5831,430.02,1.27,440200000,440200000.0,178164728125.16,189536880000.0
2025-01-03,ADBE,441.0,447.76,450.12,440.56,444.68,-0.649789029535865,2502361,1112158956.9299,444.44,0.57,440200000,440200000.0,182480508000.0,194128190000.0
2025-01-01,ADBE,444.68,446.35,448.5,442.81,445.8,-0.6987951807228916,2277929,1013782415.2381,445.05,0.52,440200000,440200000.0,184003223012.72,195748070000.0
2024-12-31,ADBE,445.8,442.94,447.6,438.57,446.48,-0.4,3456793,1536304829.0413,444.43,0.79,440200000,440200000.0,184466711089.4,196241130000.0
2024-12-28,ADBE,446.48,446.88,449.91,441.11,450.16,4.466666666666667,2926632,1302471290.4446,445.04,0.66,440200000,440200000.0,184748062102.12,196540440000.0
2024-12-27,ADBE,450.16,445.85,452.34,444.68,447.94,-1.6097560975609757,2092594,941859400.1292,450.09,0.48,440200000,440200000.0,186270772976.96,198160380000.0
2024-12-25,ADBE,447.94,446.5,448.87,442.57,446.74,-0.45999999999999996,1684626,752037042.9106,446.41,0.38,440200000,440200000.0,185352176030.6,197183130000.0
2024-12-24,ADBE,446.74,447.0,451.43,443.42,447.17,-1.3703703703703702,2936853,1311594555.6799,446.6,0.67,440200000,440200000.0,184855651120.0,196654940000.0
2024-12-21,ADBE,447.17,433.01,451.42,432.47,437.39,-23.400000000000002,8090664,3599719343.513,444.92,1.84,440200000,440200000.0,185033550994.84,196844130000.0
2024-12-20,ADBE,437.39,443.41,449.0,437.11,441.31,-1.3973214285714286,4919336,2176760577.7553,442.49,1.12,440200000,440200000.0,180986691941.2,192538940000.0
2024-12-19,ADBE,441.31,453.24,455.25,441.1,455.23,2.438202247191011,6325266,2839995033.6725,448.99,1.44,440200000,440200000.0,182608807107.28,194264630000.0
2024-12-18,ADBE,455.23,460.59,465.86,452.48,461.53,-0.5522875816993464,7353856,3362347836.6515,457.22,1.67,440200000,440200000.0,188368707102.12,200392190000.0
2024-12-17,ADBE,461.53,467.19,473.62,461.2,465.69,-0.35036496350364965,5730152,2668496545.9652,465.69,1.3,440200000,440200000.0,190975588053.64,203165440000.0
2024-12-14,ADBE,465.69,473.98,474.91,456.8,474.63,1.1123595505617976,11017141,5102383384.4704,463.13,2.5,440200000,440200000.0,192696913030.6,204996690000.0
2024-12-13,ADBE,474.63,487.5,494.0,470.9,549.93,6.281914893617022,17344864,8323053363.7562,479.86,3.94,440200000,440200000.0,196396152923.32,208932000000.0
2024-12-12,ADBE,549.93,547.05,552.3,541.74,547.05,-1.0387143900657414,5466160,2998017942.5,548.47,1.24,440200000,440200000.0,227554410012.72,242079130000.0
2024-12-11,ADBE,547.05,547.35,552.83,544.22,547.93,-1.3018867924528301,2732218,1498302750.4816,548.38,0.62,440200000,440200000.0,226362746089.4,240811380000.0
2024-12-10,ADBE,547.93,556.1,557.9,546.11,552.96,4.6875,3572659,1965829462.8861,550.24,0.81,440200000,440200000.0,226726834012.72,241198690000.0
2024-12-07,ADBE,552.96,544.15,554.37,542.9,538.22,-4.010989010989011,2948404,1626177277.7917,551.54,0.67,440200000,440200000.0,228808200066.36,243412940000.0
2024-12-06,ADBE,538.22,534.42,540.11,529.79,536.49,-0.8832116788321168,2553671,1370860619.2149,536.82,0.58,440200000,440200000.0,222708969084.24,236924380000.0
2024-12-05,ADBE,536.49,523.02,541.77,521.0,516.26,11.25,3163068,1695721861.8738,536.1,0.72,440200000,440200000.0,221993124120.0,236162820000.0
2024-12-04,ADBE,516.26,511.04,516.78,504.5,516.2,-0.9974489795918368,2079209,1065572801.5976,512.49,0.47,440200000,440200000.0,213622197017.88,227257630000.0
2024-12-03,ADBE,516.2,512.85,518.77,511.53,515.93,4.0,2001537,1031855371.9155,515.53,0.45,440200000,440200000.0,213597349048.48,227231190000.0
2024-11-30,ADBE,515.93,517.65,517.65,513.58,513.68,7.799999999999999,1450091,748077034.3366,515.88,0.33,440200000,440200000.0,213485618012.72,227112320000.0
2024-11-28,ADBE,513.68,523.21,525.88,508.72,525.3,-6.0227272727272725,2296665,1181606123.187,514.49,0.52,440200000,440200000.0,212554595012.72,226121880000.0
2024-11-27,ADBE,525.3,519.95,525.76,516.36,518.73,-1.574660633484163,2360464,1233741806.9042,522.67,0.54,440200000,440200000.0,217362857089.4,231237000000.0
2024-11-26,ADBE,518.73,519.09,523.21,513.19,512.15,0.007874015748031482,3205207,1660226038.3525,517.98,0.73,440200000,440200000.0,214644245102.12,228344880000.0
2024-11-23,ADBE,512.15,502.5,513.37,502.5,504.44,0.1953125,2264310,1156556608.4322,510.78,0.51,440200000,440200000.0,211921486959.08,225448380000.0
2024-11-22,ADBE,504.44,502.1,508.57,493.1,499.5,-0.3529411764705882,1987351,999406602.9403,502.88,0.45,440200000,440200000.0,208731198030.6,222054440000.0
2024-11-21,ADBE,499.5,505.41,506.36,494.61,499.61,-1.02020202020202,1846678,920034739.0546,498.21,0.42,440200000,440200000.0,206687106000.0,219879820000.0
2024-11-20,ADBE,499.61,496.0,502.41,495.46,499.51,-2.0,1917065,958174468.9406,499.81,0.44,440200000,440200000.0,206732668196.68,219928320000.0
2024-11-19,ADBE,499.51,505.0,505.51,497.69,503.37,-39.5,2149708,1074876056.0041,500.01,0.49,440200000,440200000.0,206691248017.88,219884250000.0
2024-11-16,ADBE,503.37,520.3,524.5,498.81,529.87,5.4935064935064934,4589274,2323918312.0441,506.38,1.04,440200000,440200000.0,208288515214.56,221583500000.0
2024-11-15,ADBE,529.87,530.55,534.64,523.46,532.5,-0.902,2786048,1477639342.4128,530.37,0.63,440200000,440200000.0,219253897214.56,233248750000.0
2024-11-14,ADBE,532.5,523.79,539.92,520.59,526.42,-3.36734693877551,3465408,1845785807.6928,532.63,0.79,440200000,440200000.0,220342110000.0,234406440000.0
2024-11-13,ADBE,526.42,504.39,528.91,504.27,504.48,2.75,4114649,2155407075.2191,523.84,0.93,440200000,440200000.0,217826249994.84,231730000000.0
2024-11-12,ADBE,504.48,493.6,507.72,493.6,494.68,-0.5448275862068965,2900849,1458572520.7052,502.81,0.66,440200000,440200000.0,208747766102.12,222072000000.0
2024-11-09,ADBE,494.68,503.83,505.0,493.69,500.92,-1.6313131313131313,2801756,1388697617.948,495.65,0.64,440200000,440200000.0,204692623012.72,217758100000.0
2024-11-08,ADBE,500.92,510.66,510.66,495.3,504.83,-0.384,2600486,1300915979.7719,500.26,0.59,440200000,440200000.0,207274655994.84,220504900000.0
2024-11-07,ADBE,504.83,492.93,506.21,492.93,486.42,-5.909090909090908,2961643,1489562552.3831,502.95,0.67,440200000,440200000.0,208892629143.04,222226100000.0
2024-11-06,ADBE,486.42,483.09,486.66,480.47,481.35,-0.7222222222222222,1578022,765255535.7131,484.95,0.36,440200000,440200000.0,201274729994.84,214122000000.0
2024-11-05,ADBE,481.35,479.03,483.76,477.37,482.8,-1.2857142857142856,1953535,940689596.0847,481.53,0.44,440200000,440200000.0,199176895178.8,211890250000.0
2024-11-02,ADBE,482.8,475.41,485.16,475.05,478.08,-4.300000000000001,2852008,1375757579.7367,482.38,0.65,440200000,440200000.0,199776867089.4,212528570000.0
2024-11-01,ADBE,478.08,486.0,486.05,477.38,486.68,-2.787878787878788,2978688,1428356554.6752,479.53,0.68,440200000,440200000.0,197823800143.04,210450820000.0
2024-10-31,ADBE,486.68,482.24,492.2,482.24,485.39,-1.152542372881356,2728573,1331839401.3132,488.11,0.62,440200000,440200000.0,201382319012.72,214236440000.0
2024-10-30,ADBE,485.39,481.92,487.56,479.33,481.04,2.333333333333333,2089505,1012939075.9433,484.77,0.47,440200000,440200000.0,200848515941.2,213668570000.0
2024-10-29,ADBE,481.04,487.65,488.49,480.48,483.72,-1.6111111111111112,2302255,1112184787.6074,483.09,0.52,440200000,440200000.0,199048596071.52,211753800000.0
